"search_timestamp","org_list__auth_type","org_list__address","org_list__domain_ip_cnt","org_list__np_time_list__np_time","org_list__corp_regno","org_list__org_type","org_list__relay_org_code","org_list__industry","org_list__np_time_cnt","org_list__ip_list__ip","org_list__cert_oid","org_list__cert_issuer_dn","org_list__serial_num","org_list__ip_cnt","org_list__domain_ip_list__domain_ip","org_list__domain","org_list__op_type","org_list__is_rcv_org","org_list__org_name","org_list__org_regno","org_list__org_code","rsp_code","org_cnt","rsp_msg"
"","01","(05510) 서울특별시 송파구 올림픽로 319 (신천동, 새마을교통회관) 9층","","0030:0630","1101115238335","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)시소캐피탈대부","230-81-02888","G1AAJT0000","","",""
"","01","(06670) 서울특별시 서초구 효령로49길 34 (서초동, 베리타스빌딩) 3층 301호","","0030:0630","1101114489848","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 현대베리타스투자1호대부","214-88-69682","G1AAJV0000","","",""
"","01","(06670) 서울특별시 서초구 효령로49길 34 (서초동, 베리타스빌딩) 5층 502호","","0030:0630","1101140147410","02","ZWAACP0000","usury","1","","","","","0","","","I","false","외환베리타스제2차대부 유한회사","264-81-36703","G1AAJW0000","","",""
"","01","(07292) 서울특별시 영등포구 영등포로 162 (당산동1가, MG신용정보빌딩) 10층","","0030:0630","1101115198232","02","ZWAACP0000","usury","1","","","","","0","","","I","true","MCI대부(주)","107-88-00347","G1AAKG0000","","",""
"","01","(03929) 서울특별시 마포구 성암로 179 (상암동, 한샘상암) 10층","","0030:0630","1101115430147","02","ZWAACP0000","usury","1","","","","","0","","","I","false","옐로우캐피탈대부","110-86-12336","G1AAKH0000","","",""
"","01","(06183) 서울특별시 강남구 영동대로85길 13 (대치동, 대치동송석빌딩) 3층","","0030:0630","1101112621731","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)미래크레디트대부","120-86-42972","G1AAKQ0000","","",""
"","01","(07212) 서울특별시 영등포구 선유동2로 57 (양평동4가, 이레빌딩) 6층 ","","0030:0630","1101115268192","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)두루드림대부","120-88-05966","G1AAKV0000","","",""
"","01","(08390) 서울특별시 구로구 디지털로26길 123 (구로동, 지플러스타워) 1812호","","0030:0630","1101112661860","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)하트캐싱대부","214-87-25843","G1AAMA0000","","",""
"","01","(08390) 서울특별시 구로구 디지털로26길 123 (구로동, 지플러스타워) 1808호","","0030:0630","1101113407891","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 씨씨콜렉션대부","214-87-86044","G1AAMB0000","","",""
"","01","(05679) 서울특별시 송파구 삼학사로12길 6 (석촌동) 호정빌딩 2층","","0030:0630","1101115606574","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주) 벤투라인베스트먼트대부","215-87-97938","G1AAMD0000","","",""
"","01","(03930) 서울특별시 마포구 성암로15길 30 (상암동, 청암빌딩) 4층 비콜렉트대부(주)","","0030:0630","1101115942572","02","ZWAACP0000","usury","1","","","","","0","","","I","false","비콜렉트대부 주식회사","242-86-00516","G1AAMJ0000","","",""
"","01","(06234) 서울특별시 강남구 테헤란로14길 8 (역삼동, 강남역두산위브센티움) 314호","","0030:0630","1101117460580","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 테라윈자산대부","729-87-01644","G1AANV0000","","",""
"","01","(07212) 서울특별시 영등포구 선유동2로 57 (양평동4가, 이레빌딩) 본관 6층","","0030:0630","1101116461547","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 대한채권관리대부","845-87-00817","G1AANW0000","","",""
"","01","(03992) 서울특별시 마포구 월드컵북로 22 (동교동) 영준빌딩 3층","","0030:0630","1101140108826","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(유)유니버셜대부","114-86-93724","G1AAOE0000","","",""
"","01","(04779) 서울특별시 성동구 상원길 19 (성수동1가, 신한ITTOWER) 205호","","0030:0630","1101114716754","02","ZWAACP0000","usury","1","","","","","0","","","I","false","비케이자산관리대부","204-86-30639","G1AAPE0000","","",""
"","01","(08293) 서울특별시 구로구 구로중앙로28길 17 (구로동, 이모텔리빌딩) 2층","","0030:0630","1101113774703","02","ZWAACP0000","usury","1","","","","","0","","","I","false","한울대부자산관리 주식회사","113-86-17228","G1AAPI0000","","",""
"","01","(06682) 서울특별시 서초구 방배로 119-1 (방배동, 룡은빌딩) 4층","","0030:0630","1101117672789","02","ZWAACP0000","usury","1","","","","","0","","","I","false","알에스아이대부(주)","589-88-01835","G1AAPZ0000","","",""
"","01","(06650) 서울특별시 서초구 서초중앙로 89 (서초동, 미래빌딩) 4층 ","","0030:0630","1101117202320","02","ZWAACP0000","usury","1","","","","","0","","","I","false","더키움자산관리대부 주식회사","110-86-18515","G1AAQP0000","","",""
"","01","(05855) 서울특별시 송파구 법원로 92 (문정동, 파트너스1) 1108호","","0030:0630","1101140099348","02","ZWAACP0000","usury","1","","","","","0","","","I","false","대부원 유한회사","215-87-53226","G1AAQQ0000","","",""
"","01","(06593) 서울특별시 서초구 서초중앙로 217 (반포동, 대동빌딩) 7,8층","","0030:0630","1101112896368","02","ZWAACP0000","usury","1","","","","","0","","","I","false","브라보캐피탈앤드대부주식회사","211-87-41465","G1AAQR0000","","",""
"","01","(06730) 서울특별시 서초구 강남대로 273 (서초동, 송남빌딩) 312호","","0030:0630","1101116729705","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 베델자산관리대부","516-81-00974","G1AAQS0000","","",""
"","01","(06183) 서울특별시 강남구 영동대로85길 13 (대치동, 대치동송석빌딩) 9층","","0930:1830","1101116525715","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 임프루브대부","117-86-00578","G1AAQT0000","","",""
"","01","(08389) 서울특별시 구로구 디지털로30길 28 (구로동, 마리오타워) 209호","","0030:0630","1101115211951","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)넥스젠파이낸스대부","220-88-65570","G1AAQU0000","","",""
"","01","(08389) 서울특별시 구로구 디지털로30길 28 (구로동, 마리오타워) 211호","","0030:0630","1101114428797","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)나이스대부","206-86-47077","G1AAQV0000","","",""
"","01","(06649) 서울특별시 서초구 반포대로22길 14-9 (서초동, 엔에스빌딩) 2층","","0030:0630","1101140104600","02","ZWAACP0000","usury","1","","","","","0","","","I","false","준오에셋대부 유한회사","214-88-85682","G1AAQW0000","","",""
"","01","(06672) 서울특별시 서초구 방배로19길 14 (방배동) 2층","","0030:0630","1101113917882","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 애플투자대부","107-87-10042","G1AAQX0000","","",""
"","01","(08389) 서울특별시 구로구 디지털로30길 28 (구로동, 마리오타워) 212호","","0030:0630","1101113704677","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)씨엔에스대부","220-87-50522","G1AAQZ0000","","",""
"","01","(06634) 서울특별시 서초구 서초중앙로 110 (서초동, 서초동롯데캐슬메디치) 지하1층 128호","","0030:0630","1101115071230","02","ZWAACP0000","usury","1","","","","","0","","","I","false","선한자산관리대부주식회사","264-81-13961","G1AARB0000","","",""
"","01","(04513) 서울특별시 중구 서소문로 116 (서소문동, 유원빌딩) 5층","","0030:0630","1101140090320","02","ZWAACP0000","usury","1","","","","","0","","","I","false","유앤아이대부 유한회사","104-86-27926","G1AARI0000","","",""
"","01","(06211) 서울특별시 강남구 테헤란로 322 (역삼동, 한신인터밸리24빌딩) 서관 718호 ","","0030:0630","1101116128098","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 엠에이피대부","453-88-00425","G1AARJ0000","","",""
"","01","(06193) 서울특별시 강남구 테헤란로 416 (대치동, 연봉빌딩) 10층","","0030:0630","1101115009918","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 골든캐피탈대부","264-81-07004","G1AARK0000","","",""
"","01","(06531) 서울특별시 서초구 신반포로45길 18 (잠원동)","","0030:0630","1101113018367","02","ZWAACP0000","usury","2","","","","","0","","","I","false","나라대부금융 주식회사","101-86-05578","G1AARL0000","","",""
"","","","","0900:1200","","","","","","","","","","","","","","","","","","","",""
"","01","(06242) 서울특별시 강남구 강남대로 354 (역삼동, 혜천빌딩) 901호","","0030:0630","1101116270584","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 평구파이낸스대부","218-86-00532","G1AARM0000","","",""
"","01","(12246) 경기도 남양주시 경강로261번길 111 (삼패동)","","0030:0630","1152110033238","02","ZWAACP0000","usury","1","","","","","0","","","I","false","진성자산관리대부 주식회사","132-81-34558","G1AARN0000","","",""
"","01","(05039) 서울특별시 광진구 자양로 142 (구의동) 청양빌딩 602호","","0030:0630","1101140236966","02","ZWAACP0000","usury","1","","","","","0","","","I","false","유한회사 우담자산관리대부","485-88-01173","G1AARO0000","","",""
"","01","(06181) 서울특별시 강남구 테헤란로98길 15 (대치동) 송강빌딩 6층 602호","","0930:1830","1101113420900","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 비컴콜렉션대부","220-87-31165","G1AARP0000","","",""
"","01","(01779) 서울특별시 노원구 동일로203가길 29 (중계동, 브라운스톤중계) 840-A호","","0030:0630","1101117388823","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 신의자산관리대부","383-87-01598","G1AARQ0000","","",""
"","01","(06241) 서울특별시 강남구 테헤란로4길 34 (역삼동, 강남뉴스텔) 1303호","","0030:0630","1101116117281","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 한국니치대부금융","873-87-00428","G1AART0000","","",""
"","01","(07299) 서울특별시 영등포구 경인로 775 (문래동3가, 에이스하이테크시티) 2동 306호 ","","0030:0630","1101113236555","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 오누리인터내셔날대부","107-86-64425","G1AARW0000","","",""
"","01","(04165) 서울특별시 마포구 마포대로 15 (마포동, 현대빌딩) 지하 107호","","0200:0800","1101113476292","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)아이엠에셋대부","107-86-79817","G1AARY0000","","",""
"","01","(06134) 서울특별시 강남구 테헤란로 111 (역삼동, 대건빌딩) 602호","","0030:0630","1101111525504","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)강남캐피탈대부","220-81-51816","G1AARZ0000","","",""
"","01","(07299) 서울특별시 영등포구 경인로 775 (문래동3가, 에이스하이테크시티) 2동 306호 (주)바리움홀딩스대부","","0030:0630","1101114075027","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)바리움홀딩스대부","107-87-19188","G1AASA0000","","",""
"","01","(07805) 서울특별시 강서구 공항대로 242 (마곡동, 열린M타워Ⅱ) 1016호","","0030:0630","1101117492624","02","ZWAACP0000","usury","1","","","","","0","","","I","false","도담자산관리대부(주)","252-81-01797","G1AASB0000","","",""
"","01","(08591) 서울특별시 금천구 가산디지털1로 58 (가산동, 에이스한솔타워) 208호","","0030:0630","1101117777331","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)비젼에셋대부","591-81-01974","G1AASD0000","","",""
"","01","(35262) 대전광역시 서구 문정로2번길 113 (탄방동, 탑스빌) 209-나호","","0030:0630","1601110283426","02","ZWAACP0000","usury","2","","","","","0","","","I","false","대복에이엠씨대부(주)","314-86-16889","G1AASE0000","","",""
"","","","","0630:1800","","","","","","","","","","","","","","","","","","","",""
"","01","(06731) 서울특별시 서초구 서운로6길 17 (서초동, 홍빌딩) 3층","","0030:0630","1101140129492","02","ZWAACP0000","usury","1","","","","","0","","","I","false","유한회사 칸에셋대부","107-87-94630","G1AASG0000","","",""
"","01","(06731) 서울특별시 서초구 서운로6길 17 (서초동, 홍빌딩) 2층 ","","0030:0630","1101113147182","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사 신현대부실자산관리","101-86-11594","G1AASH0000","","",""
"","01","(01056) 서울특별시 강북구 도봉로 388 (번동, 테마빌딩) 2층","","0030:0630","1201110768608","02","ZWAACP0000","usury","1","","","","","0","","","I","false","진영자산관리대부(주)","773-81-00107","G1AASJ0000","","",""
"","01","(08389) 서울특별시 구로구 디지털로30길 28 (구로동, 마리오타워) 210호","","0030:0630","1101117657418","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)엔씨파이낸스대부","477-88-01885","G1AASK0000","","",""
"","01","(05807) 서울특별시 송파구 새말로5길 11 (문정동) 6층(문정동, 문정빌딩)","","0030:0630","1101140144945","02","ZWAACP0000","usury","1","","","","","0","","","I","false","영일자산관리대부 유한회사","215-87-91481","G1AASO0000","","",""
"","01","(06649) 서울특별시 서초구 서초대로42길 92 (서초동) 5층","","0030:0630","1201110634809","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)피엔케이에이엠씨대부","137-86-27867","G1AASQ0000","","",""
"","01","(04778) 서울특별시 성동구 뚝섬로1길 25 (성수동1가, 서울숲한라에코밸리) 902호","","0030:0630","1101115761344","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(주)레드에프앤아이대부","111-88-00142","G1AASR0000","","",""
"","01","(22755) 인천광역시 서구 미래로 11 (청라동, 청라썬앤빌에코스타) 608호","","0030:0630","1101115594779","02","ZWAACP0000","usury","1","","","","","0","","","I","false","에이치엠자산관리대부(주)","117-81-90925","G1AASS0000","","",""
"","01","(06734) 서울특별시 서초구 서운로6길 26 (서초동, 지훈빌딩) 3406호","","0030:0630","1101140127222","02","ZWAACP0000","usury","1","","","","","0","","","I","false","(유)테라에셋대부","107-87-92796","G1AASU0000","","",""
"","01","(04210) 서울특별시 마포구 마포대로14나길 5 (공덕동) 본관2층","","0030:0630","1101117373808","02","ZWAACP0000","usury","1","","","","","0","","","I","false","주식회사한국채권관리대부","887-87-01896","G1AASX0000","","",""
"","01","(06138) 서울특별시 강남구 언주로 547 (역삼동) 12층","","0030:0630","1101112217423","02","ZWAACP0000","usury","1","","","","","0","","","I","false","에스엠에이엠씨투자대부(주)","110-81-50825","G1AASZ0000","","",""
